split_index,split,recording_id,original_state,source_csv_sha256,label,window_index_in_recording,source_start_index,source_end_index_exclusive,start_host_monotonic_ns,last_host_monotonic_ns,start_since_command_s,last_since_command_s,first_to_last_span_s,recording,recording_sha256,state,vector_ac_rms_mg
348,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,154,56990,57118,16040176987533,16040790773431,275.141995793,275.755781691,0.613785898,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.85072626918645
349,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,155,57118,57246,16040794460817,16041408389308,275.759469077,276.373397568,0.613928491,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.36422433949624
350,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,156,57246,57374,16041413991545,16042027017370,276.378999805,276.99202563,0.613025825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.0177416776788
351,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,157,57374,57502,16042030701682,16042644262599,276.995709942,277.609270859,0.613560917,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.22626610223832
352,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,158,57502,57630,16042647939540,16043261958661,277.6129478,278.226966921,0.614019121,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.12063345959036
353,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,159,57630,57758,16043265665491,16043880325833,278.230673751,278.845334093,0.614660342,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.575977167200314
354,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,160,57758,57886,16043884029516,16044496829581,278.849037776,279.461837841,0.612800065,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.8638625958161
355,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,161,57886,58014,16044502425984,16045115190847,279.467434244,280.080199107,0.612764863,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.572663850798634
356,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,162,58014,58142,16045120779083,16045732650520,280.085787343,280.69765878,0.611871437,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.7716657487001
357,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,163,58142,58270,16045738257701,16046351123378,280.703265961,281.316131638,0.612865677,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.25910736642599
358,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,164,58270,58398,16046354808838,16046968570199,281.319817098,281.933578459,0.613761361,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.38688285681186
359,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,165,58398,58526,16046972259807,16047586530002,281.937268067,282.551538262,0.614270195,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.98580979030316
360,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,166,58526,58654,16047590211499,16048204024953,282.555219759,283.169033213,0.613813454,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.82026087798509
361,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,167,58654,58782,16048209687578,16048822359199,283.174695838,283.787367459,0.612671621,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.720882252517306
362,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,168,58782,58910,16048826042659,16049440300780,283.791050919,284.40530904,0.614258121,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.036626473354396
363,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,169,58910,59038,16049443982814,16050058000397,284.408991074,285.023008657,0.614017583,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.38261418445904
364,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,170,59038,59166,16050061690635,16050674325294,285.026698895,285.639333554,0.612634659,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.452953120904674
365,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,171,59166,59294,16050679921400,16051292644115,285.64492966,286.257652375,0.612722715,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.449931144655594
366,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,172,59294,59422,16051298347703,16051910071010,286.263355963,286.87507927,0.611723307,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.79044807294356
367,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,173,59422,59550,16051915654024,16052528519849,286.880662284,287.493528109,0.612865825,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.91092581152671
368,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,174,59550,59678,16052532229383,16053145737893,287.497237643,288.110746153,0.61350851,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.87071285955307
369,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,175,59678,59806,16053151320315,16053764229417,288.116328575,288.729237677,0.612909102,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,35.13461729732196
370,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,176,59806,59934,16053767976970,16054380725462,288.73298523,289.345733722,0.612748492,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.32738116609722
371,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,177,59934,60062,16054386321754,16054999129227,289.351330014,289.964137487,0.612807473,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.442494934126245
372,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,178,60062,60190,16055004736037,16055617728714,289.969744297,290.582736974,0.612992677,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.57168224997299
373,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,179,60190,60318,16055621428748,16056234463592,290.586437008,291.199471852,0.613034844,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.046152794523074
374,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,180,60318,60446,16056240113939,16056852200117,291.205122199,291.817208377,0.612086178,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.24025996049313
375,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,181,60446,60574,16056857739631,16057470205790,291.822747891,292.43521405,0.612466159,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.495717277801475
376,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,182,60574,60702,16057475804156,16058088736481,292.440812416,293.053744741,0.612932325,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.92788014847272
377,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,183,60702,60830,16058092427756,16058705240784,293.057436016,293.670249044,0.612813028,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.292390636536155
378,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,184,60830,60958,16058710839558,16059324142679,293.675847818,294.289150939,0.613303121,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.426586683141736
379,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,185,60958,61086,16059327853694,16059941931315,294.292861954,294.906939575,0.614077621,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.11068022454039
380,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,186,61086,61214,16059945620516,16060559712580,294.910628776,295.52472084,0.614092064,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.71693136883599
381,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,187,61214,61342,16060563405818,16061177746438,295.528414078,296.142754698,0.61434062,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.870891280698665
382,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,188,61342,61470,16061181427843,16061795663445,296.146436103,296.760671705,0.614235602,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.37612337866903
383,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,189,61470,61598,16061799350979,16062412891674,296.764359239,297.377899934,0.613540695,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.74083561741456
384,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,190,61598,61726,16062416573652,16063031223106,297.381581912,297.996231366,0.614649454,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,34.66330231718451
385,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,191,61726,61854,16063034903973,16063647891465,297.999912233,298.612899725,0.612987492,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,32.556739898636366
386,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,192,61854,61982,16063653480553,16064265458249,298.618488813,299.230466509,0.611977696,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.51653909779378
387,train,normal_after_75pwm_300s_20260911_111103_206329,normal_after,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,0,193,61982,62110,16064271059874,16064883971551,299.236068134,299.848979811,0.612911677,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_after_75pwm_300s_20260911_111103_206329.csv,5357e8d0c0592a6e3765904f16ea037937f2f5f54e7c0d88ba2c42cda6589944,normal_after,33.71427403151928
0,validation,normal_followup_75pwm_300s_20260911_112835_067380,normal_followup,557d1a665573d4f6113a0913e81d0d29191907f4a31b8810f9fd83a2cc9b5f50,0,0,37275,37403,16972607516620,16973219697326,180.002067779,180.614248485,0.612180706,/home/malik/masterarbeit-edge-ai/data/upright_v4_normal_followup_20260911_112731/normal_followup_75pwm_300s_20260911_112835_067380.csv,557d1a665573d4f6113a0913e81d0d29191907f4a31b8810f9fd83a2cc9b5f50,normal_followup,38.74587668866421
1,validation,normal_followup_75pwm_300s_20260911_112835_067380,normal_followup,557d1a665573d4f6113a0913e81d0d29191907f4a31b8810f9fd83a2cc9b5f50,0,1,37403,37531,16973225299983,16973837392781,180.619851142,181.23194394,0.612092798,/home/malik/masterarbeit-edge-ai/data/upright_v4_normal_followup_20260911_112731/normal_followup_75pwm_300s_20260911_112835_067380.csv,557d1a665573d4f6113a0913e81d0d29191907f4a31b8810f9fd83a2cc9b5f50,normal_followup,39.43545021105338
